d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1845117.22,1901665.52
2018-2019,1517855.37,1544241.46
2019-2020,2070942.98,2055497.02
2020-2021,854333.37,813107.16
2021-2022,1589299.48,1471659.64
