owner_org,d_fiscal_year,total,total_constant_2019_dollars
nrc-cnrc,2017-2018,133835.98,136990.77
nrc-cnrc,2018-2019,631363.67,641296.40
nrc-cnrc,2019-2020,770820.60,764467.71
nrc-cnrc,2020-2021,666761.65,633930.86
nrc-cnrc,2021-2022,686574.84,637191.33
