normalized_vendor_name,original_vendor_name
CARMICHAEL ENGINEERING,Carmichael Engineering Ltd
CARMICHAEL ENGINEERING,Carmichael Engineering Limited
CARMICHAEL ENGINEERING,CARMICHAEL ENGINEERING LTD
CARMICHAEL ENGINEERING,CARMICHAEL ENGINEERING LTD.
CARMICHAEL ENGINEERING,Carmichael Enginering Limited
CARMICHAEL ENGINEERING,Carmichael Engineering Ltd.
CARMICHAEL ENGINEERING,Carmichael Engineering Limited (Ottawa)
CARMICHAEL ENGINEERING,CARMICHAEL ENGINEERING LIMITED
CARMICHAEL ENGINEERING,Carmichael Engineering ltd
CARMICHAEL ENGINEERING,CARMICHAEL ENGINEERING LTD (MONCTON)
CARMICHAEL ENGINEERING,CARMICHAEL ENGINEERING
CARMICHAEL ENGINEERING,Carmichael Engineering
