owner_org,d_fiscal_year,total
aafc-aac,2018-2019,120635
cfia-acia,2018-2019,24295
csa-asc,2017-2018,8381.56602739726
csc-scc,2017-2018,19305.39761345853
csc-scc,2018-2019,6462.947613458529
csc-scc,2019-2020,17348.154319248828
csc-scc,2020-2021,60508.94761345853
dnd-mdn,2017-2018,21560.060447080294
dnd-mdn,2018-2019,798245.8353438908
dnd-mdn,2019-2020,1153446.0307077758
dnd-mdn,2020-2021,1151565.4708735158
ec,2019-2020,1761.5118987341775
ec,2020-2021,21431.728101265824
hc-sc,2019-2020,22256.480000000003
nrc-cnrc,2017-2018,62077.11816091954
nrc-cnrc,2018-2019,94174.19
nrc-cnrc,2019-2020,35531.777215189875
nrc-cnrc,2020-2021,77524.37463666197
pc,2017-2018,45906.08855421687
pwgsc-tpsgc,2017-2018,32468.426782133087
pwgsc-tpsgc,2018-2019,36766.15298085688
pwgsc-tpsgc,2019-2020,69774.67
pwgsc-tpsgc,2020-2021,43036.05789473684
rcmp-grc,2018-2019,77110.90999999999
rcmp-grc,2019-2020,17100.29
