d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,139600.53,143221.19
1_facilities_and_construction,2018-2019,986566.49,1001121.29
1_facilities_and_construction,2019-2020,1188610.80,1178614.34
1_facilities_and_construction,2020-2021,1105944.98,1051056.05
1_facilities_and_construction,2021-2022,2129524.21,1738924.76
2_professional_services,2017-2018,6462.95,6630.42
2_professional_services,2018-2019,6462.95,6563.46
2_professional_services,2019-2020,6480.65,6425.96
2_professional_services,2020-2021,82255.45,78703.88
2_professional_services,2021-2022,209818.39,162671.11
6_industrial_products_and_services,2017-2018,43635.18,44747.36
6_industrial_products_and_services,2018-2019,164660.60,167042.68
6_industrial_products_and_services,2019-2020,138451.44,137088.84
6_industrial_products_and_services,2020-2021,145729.77,138228.22
6_industrial_products_and_services,2021-2022,39113.95,25341.68
