d_most_recent_category,total,percentage
3_information_technology,2697595.8893535244,0.4330470862037619
2_professional_services,2413362.4053679686,0.3874188723829787
9_human_capital,784107.6831506849,0.12587339297131
1_facilities_and_construction,188697.6,0.030291766893678754
10_office_management,126460.5597260274,0.020300808258636897
NA,19112.06,0.003068073289633795
