d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,62637.16,64543.54
1_facilities_and_construction,2018-2019,88826.37,90528.56
1_facilities_and_construction,2019-2020,37234.07,37282.68
10_office_management,2017-2018,22232.48,22867.41
10_office_management,2018-2019,57092.56,57809.37
10_office_management,2019-2020,34170.91,33600.18
10_office_management,2020-2021,12964.61,12344.79
10_office_management,2021-2022,12746.40,11850.66
10_office_management,2022-2023,2130.22,1924.15
2_professional_services,2017-2018,996961.58,1027761.92
2_professional_services,2018-2019,903553.59,922447.50
2_professional_services,2019-2020,351982.87,348971.07
2_professional_services,2020-2021,160864.37,152996.96
2_professional_services,2021-2022,307216.25,282023.12
2_professional_services,2022-2023,232400.11,207108.29
3_information_technology,2017-2018,886215.51,912258.43
3_information_technology,2018-2019,426784.10,434493.74
3_information_technology,2019-2020,1029306.35,1017941.63
3_information_technology,2020-2021,374401.99,357176.25
3_information_technology,2021-2022,251649.02,236029.27
3_information_technology,2022-2023,819987.50,727281.34
9_human_capital,2017-2018,128216.58,132145.75
9_human_capital,2018-2019,87960.56,89321.84
9_human_capital,2019-2020,201373.15,199108.77
9_human_capital,2020-2021,366557.39,349389.98
9_human_capital,2021-2022,117288.17,109629.52
9_human_capital,2022-2023,115676.42,102791.84
