normalized_vendor_name,original_vendor_name
UNIVERSITE DE MONTREAL,UNIVERSITE DE MONTREAL
UNIVERSITE DE MONTREAL,Université de Montréal
UNIVERSITE DE MONTREAL,UNIVERSITE DE MONTREAL -
UNIVERSITE DE MONTREAL,UNIVERSITÉ DE MONTRÉAL
UNIVERSITE DE MONTREAL,Universite de Montreal
UNIVERSITE DE MONTREAL,Universite de montreal
UNIVERSITE DE MONTREAL,Université de Montreal
