owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,10464.79,10562.55
aafc-aac,2019-2020,12530.21,12568.99
aafc-aac,2021-2022,10922.62,9873.87
cas-satj,2018-2019,9745.50,9874.39
cas-satj,2019-2020,20737.52,20572.10
cas-satj,2020-2021,35667.74,33982.53
cas-satj,2021-2022,3957.57,3747.80
cfia-acia,2017-2018,127192.67,131109.45
cfia-acia,2018-2019,186025.63,189335.71
cfia-acia,2019-2020,129796.88,128664.89
cfia-acia,2020-2021,230890.42,219881.72
cfia-acia,2021-2022,124569.68,116096.95
cfia-acia,2022-2023,170112.16,152188.73
chrc-ccdp,2021-2022,54670.00,49995.20
csa-asc,2017-2018,393149.13,405301.80
csa-asc,2018-2019,348974.48,355460.29
csa-asc,2019-2020,376768.91,373763.43
csa-asc,2020-2021,375739.49,357824.48
csa-asc,2021-2022,375739.49,349334.64
csa-asc,2022-2023,125589.64,113326.34
dfo-mpo,2018-2019,141.36,142.68
dfo-mpo,2019-2020,17246.25,17108.68
dfo-mpo,2020-2021,17199.13,16379.09
dfo-mpo,2021-2022,17199.13,15990.47
dfo-mpo,2022-2023,17199.13,15389.85
dnd-mdn,2017-2018,77297.87,79659.10
dnd-mdn,2018-2019,21615.62,22192.69
dnd-mdn,2019-2020,24297.00,23742.42
dnd-mdn,2021-2022,116356.16,107511.96
dnd-mdn,2022-2023,38643.84,34905.60
ec,2017-2018,17246.25,17739.30
ec,2018-2019,17236.80,17613.40
ec,2019-2020,52077.00,51363.53
ec,2021-2022,44491.06,40644.49
ec,2022-2023,75991.08,67747.43
esdc-edsc,2019-2020,12417.30,12311.55
hc-sc,2017-2018,23986.11,24680.67
hc-sc,2018-2019,42013.89,42954.05
hc-sc,2022-2023,72754.80,64384.03
ic,2019-2020,24695.16,24727.59
ic,2020-2021,23514.12,22156.78
ic,2021-2022,12825.88,12146.05
nrc-cnrc,2021-2022,84647.74,78674.74
nrc-cnrc,2022-2023,86062.46,77009.05
nrcan-rncan,2017-2018,13608.00,13996.62
pc,2017-2018,14933.09,15393.38
pc,2018-2019,17812.34,18153.68
pc,2019-2020,17861.14,17718.66
pc,2020-2021,17812.34,16963.06
pc,2021-2022,17812.34,16560.59
pwgsc-tpsgc,2017-2018,57164.83,58931.57
pwgsc-tpsgc,2018-2019,57798.24,58905.83
pwgsc-tpsgc,2019-2020,57956.59,57494.27
pwgsc-tpsgc,2020-2021,57798.24,55042.46
pwgsc-tpsgc,2021-2022,57798.24,53736.50
pwgsc-tpsgc,2022-2023,57798.24,51718.11
tc,2017-2018,29810.57,30667.87
tc,2018-2019,32709.43,33322.34
tc,2019-2020,50000.00,49323.68
tc,2020-2021,112903.95,107698.45
tc,2021-2022,14690.00,13333.66
