d_fiscal_year,total,total_constant_2019_dollars
2017-2018,754388.52,777479.76
2018-2019,744538.09,758517.63
2019-2020,796383.96,789359.79
2020-2021,871525.41,829928.58
2021-2022,935679.91,867646.93
2022-2023,644151.34,576669.14
