d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2803518.98,2878668.77
2018-2019,2803518.98,2839296.13
2019-2020,2811199.86,2805441.78
2020-2021,2803518.98,2744610.70
2021-2022,2899815.01,2202816.69
