d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2021-2022,380577.95,345043.31
2_professional_services,2022-2023,2027698.89,1817045.06
3_information_technology,2021-2022,39999.74,36159.13
