owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,1518700.6535429407
cbsa-asfc,2018-2019,2164326.47586729
cbsa-asfc,2019-2020,1473777.8130180482
cbsa-asfc,2020-2021,851522.9088636205
cfia-acia,2017-2018,337133.03457605245
cfia-acia,2018-2019,184313.59375
cfia-acia,2019-2020,184818.5625
ec,2017-2018,393348.27832446806
jus,2017-2018,8706.781663685153
nrcan-rncan,2018-2019,201877.45857011914
nrcan-rncan,2019-2020,506076.3687442713
nrcan-rncan,2020-2021,504693.6464252979
psc-cfp,2017-2018,16223.461643835615
rcmp-grc,2017-2018,292025.1923558027
rcmp-grc,2018-2019,146412.63068797777
rcmp-grc,2019-2020,385560
