owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2019-2020,890184.98,882554.75
cfia-acia,2020-2021,897562.21,853285.72
cfia-acia,2021-2022,897562.21,833337.15
cic,2017-2018,24995.60,25584.80
cic,2018-2019,24860.00,25104.60
esdc-edsc,2019-2020,26791.94,26143.56
esdc-edsc,2020-2021,12758.06,12043.36
irb-cisr,2019-2020,34920.36,34558.70
irb-cisr,2020-2021,8542.80,8131.31
rcmp-grc,2018-2019,118663.14,119979.32
rcmp-grc,2019-2020,260064.12,257869.45
rcmp-grc,2020-2021,259353.56,246559.73
rcmp-grc,2021-2022,205351.18,192020.56
sshrc-crsh,2020-2021,39504.80,37425.62
tbs-sct,2017-2018,25000.00,25605.80
tbs-sct,2018-2019,24998.99,25364.92
