d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1180169.38,1216339.46
2018-2019,1064138.75,1083590.11
2019-2020,1291776.90,1280953.83
2020-2021,1338452.05,1276046.00
2021-2022,1338452.05,1252471.28
