owner_org,d_fiscal_year,total
cbsa-asfc,2019-2020,285029.25664018164
cbsa-asfc,2020-2021,544689.4171396141
dnd-mdn,2017-2018,6434129.293149257
dnd-mdn,2018-2019,1263977.325503794
dnd-mdn,2020-2021,380795.58999999997
rcmp-grc,2018-2019,16712.280000000002
rcmp-grc,2020-2021,45676.87
