owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2018-2019,19161.45,19398.18
csc-scc,2019-2020,24328.00,24066.35
csc-scc,2020-2021,24328.00,23192.46
dnd-mdn,2018-2019,23722.65,24124.48
dnd-mdn,2019-2020,18645.00,18200.86
dnd-mdn,2021-2022,24131.35,21941.93
isc-sac,2018-2019,11558.40,11853.37
isc-sac,2019-2020,53587.80,52639.76
isc-sac,2020-2021,176242.06,168360.57
isc-sac,2021-2022,72298.49,67490.76
phac-aspc,2018-2019,14947.30,15328.76
phac-aspc,2020-2021,42480890.04,40517421.04
