d_fiscal_year,total,total_constant_2019_dollars
2017-2018,113314.10,115842.67
2018-2019,53505.37,54037.22
2019-2020,2511461.97,2505402.47
2020-2021,3077985.07,3013309.64
2021-2022,2959925.37,2338161.87
