d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1594719.69,1637466.98
2018-2019,1594719.69,1615070.73
2019-2020,2110106.43,2105784.38
2020-2021,2011094.11,1970598.67
2021-2022,1845345.04,1405721.01
