d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1599374.81,1640819.84
1_facilities_and_construction,2018-2019,1221275.38,1240268.02
1_facilities_and_construction,2020-2021,898042.54,855569.64
1_facilities_and_construction,2021-2022,1227661.14,1139815.85
