d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,2002528.38
11_defence,2018-2019,5315977.358395937
11_defence,2019-2020,2266698.9285403527
11_defence,2020-2021,121095.3022328653
5_transportation_and_logistics,2017-2018,2185544.607314089
5_transportation_and_logistics,2018-2019,3788526.022685911
5_transportation_and_logistics,2019-2020,3236404.55199799
5_transportation_and_logistics,2020-2021,2129582.5364303347
6_industrial_products_and_services,2019-2020,25829.920000000002
6_industrial_products_and_services,2020-2021,95396.78
