normalized_vendor_name,original_vendor_name
SUNCOR ENERGY,Suncore Energy
SUNCOR ENERGY,Suncor Energy Products Partnership
SUNCOR ENERGY,SUNCOR ENERGY PRODUCTS PARTNERSHIP
SUNCOR ENERGY,Suncor Energy
SUNCOR ENERGY,Suncor Energy Products Partneship
SUNCOR ENERGY,Suncor Energy Products Partnerships
SUNCOR ENERGY,Suncor Energy products partnerships
SUNCOR ENERGY,Suncore energy products partnerships
SUNCOR ENERGY,SUNCOR ENERGY PRODUCTS PARTNER
SUNCOR ENERGY,Suncor energy
SUNCOR ENERGY,suncor energy
SUNCOR ENERGY,SUNCOR ENERGY PRODUCTS PARTNERSHIPS
SUNCOR ENERGY,Suncor Energy Products partnerships
SUNCOR ENERGY,suncor Energy
SUNCOR ENERGY,SUNCOR ENERGY
SUNCOR ENERGY,Suncor Energy Inc
SUNCOR ENERGY,SUNCOR ENERGY INC.
SUNCOR ENERGY,Suncor energy products partnerships
