d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7238112300.95,7459011698.74
2018-2019,7567670330.78,7705360336.38
2019-2020,7383790178.22,7321679906.64
2020-2021,7799069416.92,7424991894.08
2021-2022,8270932146.24,7710358101.90
2022-2023,9652460300.70,8713626742.65
2023-2024,11742520406.55,10170893992.80
2024-2025,12466888243.59,10333897847.49
2025-2026,14051406028.29,9031410208.22
