d_vendor_name,overall_total
MICROSOFT CANADA,3837809.80
DELOITTE AND TOUCHE,3184287.32
PRICEWATERHOUSE COOPERS,3102047.61
NISHA TECHONOLOGIES,2115315.24
COFOMO,2016572.12
KPMG,1821409.80
MINDWIRE SYSTEMS,1505163.67
ERNST YOUNG,1337649.65
CISTEL TECHNOLOGY,983571.34
GARTNER,925346.53
CDW CANADA,914795.95
DELL COMPUTER,605105.42
ITEX,588731.81
WOLTERS KLUWER,541296.38
RAYMOND CHABOT GRANT THORNTON,511586.00
OPENTEXT,493904.35
DONNA CONA,331948.80
SOFTCHOICE,312640.79
BLACKBERRY,308476.46
HYPERTEC,299462.00
BELL CANADA,283000.00
INFO TECH RESEARCH GROUP,281995.96
GENESIS INTEGRATION,251020.94
THE RIGHT DOOR CONSULTING,213260.04
GRAYBRIDGE INTERNATIONAL CONSULTING,209514.85
INSA,178840.47
ADVANCED BUSINESS INTERIORS,169491.96
BDO CANADA,164723.98
IBM CANADA,160708.20
ECOLE DE LANGUES LA CITE,151714.48
TELUS CANADA,150264.73
TERAMACH TECHNOLOGIES,113991.03
EBSCO CANADA,113812.05
TOYOTA CANADA,90776.00
LEO PISCES SERVICES GROUP,84735.88
ROGERS,80511.53
FEDERAL EXPRESS CANADA,75000.00
ORACLE CANADA,74184.12
ACME FUTURE SECURITY CONTROLS,73534.89
KEYDATA ASSOCIATES,71998.27
ALTIS HUMAN RESOURCES,68221.01
PROQUEST,67947.50
ST JOSEPH PRINT GROUP,58015.33
DNR CONSULTING GROUP,49418.32
STRATOS,47948.40
SAS INSTITUTE,41900.40
THE AIM GROUP,38533.00
EXCEL HUMAN RESOURCES,36245.88
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,36200.00
IPSS,33965.84
MORNEAU SHEPELL,28069.20
M D CHARLTON,27538.48
MNP,24973.00
GRAND TOY,24860.00
SIMPLEX GRINNELL,24860.00
SCALAR DECISIONS,23704.10
SYSTEMATIX SOLUTIONS,23361.44
J L RICHARDS ASSOCIATES,22516.54
CARAHSOFT TECHNOLOGY,19961.51
ECOLE DE LANGUES ABCE,19866.00
R E GILMORE INVESTMENTS,17442.78
FAST TRACK STAFFING,15339.75
IHS GLOBAL,14362.24
SI SYSTEMS,14187.15
LEXISNEXIS CANADA,10163.76
CALIAN,754.29
CLICK NETWORKS,189.28
STIFF SENTENCES,0.00
THE MASHA KRUPP TRANSLATION GROUP,0.00
