d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,78968.11,81044.49
10_office_management,2018-2019,499189.30,505496.18
10_office_management,2019-2020,830388.17,814570.17
10_office_management,2020-2021,273658.87,260403.68
10_office_management,2021-2022,183454.36,144815.10
2_professional_services,2017-2018,1557225.62,1597311.58
2_professional_services,2018-2019,2705288.41,2743278.83
2_professional_services,2019-2020,4283264.19,4240517.41
2_professional_services,2020-2021,4284715.16,4070853.39
2_professional_services,2021-2022,2964502.23,2328044.99
3_information_technology,2017-2018,4661473.85,4779127.29
3_information_technology,2018-2019,9619824.71,9757141.79
3_information_technology,2019-2020,10296012.07,10190252.34
3_information_technology,2020-2021,9314237.99,8851236.43
3_information_technology,2021-2022,9909501.38,7181672.68
4_medical,2017-2018,23429.03,24036.15
4_medical,2018-2019,23429.03,23793.39
5_transportation_and_logistics,2019-2020,43825.36,43062.14
6_industrial_products_and_services,2017-2018,28250.00,28980.91
6_industrial_products_and_services,2018-2019,22140.66,22438.14
6_industrial_products_and_services,2020-2021,7813.07,7444.60
6_industrial_products_and_services,2021-2022,2613.93,2471.63
7_travel,2017-2018,418716.89,429587.80
7_travel,2018-2019,415404.19,421941.56
7_travel,2019-2020,236518.98,234387.15
7_travel,2020-2021,263858.16,250842.11
7_travel,2021-2022,171236.27,160398.21
8_security_and_protection,2017-2018,58086.61,59591.82
8_security_and_protection,2018-2019,60144.93,61080.27
8_security_and_protection,2020-2021,137780.18,130947.60
8_security_and_protection,2021-2022,133396.76,104351.57
9_human_capital,2017-2018,221041.26,226667.55
9_human_capital,2018-2019,505005.87,512657.53
9_human_capital,2019-2020,620715.31,613968.53
9_human_capital,2020-2021,504275.42,479414.09
9_human_capital,2021-2022,336405.45,255669.47
