d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,25579.79,26203.21
1_facilities_and_construction,2021-2022,670458.90,606084.16
11_defence,2017-2018,912632.21,940771.07
11_defence,2018-2019,1116033.67,1136742.40
11_defence,2019-2020,805225.63,796620.16
11_defence,2020-2021,1762596.37,1676208.86
11_defence,2021-2022,1281701.25,1192830.87
11_defence,2022-2023,1175896.84,1051642.50
3_information_technology,2017-2018,1896079.69,1953159.68
3_information_technology,2018-2019,1819713.42,1852552.57
3_information_technology,2019-2020,1524375.93,1510509.59
3_information_technology,2020-2021,1443547.32,1366189.06
3_information_technology,2021-2022,3410803.13,3175958.90
3_information_technology,2022-2023,2218386.66,1972646.49
6_industrial_products_and_services,2021-2022,696076.83,629242.36
6_industrial_products_and_services,2022-2023,2105417.57,1892490.14
9_human_capital,2017-2018,97428.60,100577.93
