d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2906140.50,2993251.05
2018-2019,2961326.89,3012875.54
2019-2020,2329601.56,2306781.14
2020-2021,3204856.63,3052345.75
2021-2022,5940678.31,5529142.99
