owner_org,d_fiscal_year,total
cbsa-asfc,2020-2021,364740.75895890413
cer-rec,2017-2018,183776.3317260274
cer-rec,2020-2021,490129.65388601035
cra-arc,2020-2021,95500.40464427737
crtc,2020-2021,22920.800958904107
dnd-mdn,2017-2018,857515.6123564361
dnd-mdn,2018-2019,1060917.0740320992
dnd-mdn,2019-2020,757206.2334057553
dnd-mdn,2020-2021,1762596.367652278
hc-sc,2017-2018,1254647.5586840524
hc-sc,2018-2019,1363521.6553423144
hc-sc,2019-2020,943425.7433151648
hc-sc,2020-2021,101178.91011052305
nrc-cnrc,2017-2018,102128.37975933387
nrc-cnrc,2018-2019,261152.9234344147
nrc-cnrc,2019-2020,207256.44969847082
nrc-cnrc,2020-2021,15147.785135177872
phac-aspc,2019-2020,9596.254098360656
phac-aspc,2020-2021,438.6859016393443
ps-sp,2017-2018,163140.36
ps-sp,2018-2019,805.2639344262295
ps-sp,2019-2020,42731.4357147541
ps-sp,2020-2021,59190.470350819676
rcmp-grc,2019-2020,36532.01999999999
tc,2017-2018,289815.6558285917
tc,2018-2019,219813.3715398293
tc,2019-2020,284834.03
tc,2020-2021,293012.7898392252
