owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2020-2021,81638.13,77523.87
csc-scc,2021-2022,137632.00,128648.53
dfo-mpo,2020-2021,35949.00,34388.86
dfo-mpo,2021-2022,23115.00,21075.47
dnd-mdn,2017-2018,1455654.45,1496965.78
dnd-mdn,2018-2019,3746433.63,3815338.76
dnd-mdn,2019-2020,3857599.36,3824120.21
dnd-mdn,2020-2021,4296992.76,4097420.24
dnd-mdn,2021-2022,3717735.55,3478203.55
ec,2020-2021,16712.77,16057.14
ec,2021-2022,17940.00,16312.32
isc-sac,2020-2021,692911.80,657833.46
isc-sac,2021-2022,5089060.96,4658342.99
phac-aspc,2017-2018,1589432.03,1638146.91
phac-aspc,2018-2019,1589432.03,1618485.23
phac-aspc,2019-2020,1593786.64,1580996.34
phac-aspc,2020-2021,1727368.60,1646148.72
phac-aspc,2021-2022,3904227.16,3652609.44
rcmp-grc,2020-2021,435022.00,414858.15
rcmp-grc,2021-2022,1274615.19,1205050.75
