d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,2023410.521172497
1_facilities_and_construction,2018-2019,2040413.728095574
1_facilities_and_construction,2019-2020,2113137.3400882487
1_facilities_and_construction,2020-2021,2118034.6511724973
