owner_org,d_fiscal_year,total
csa-asc,2017-2018,200965.05
csa-asc,2018-2019,200965.05
csa-asc,2019-2020,201515.64
csa-asc,2020-2021,200965.05
nrc-cnrc,2017-2018,1822445.47
nrc-cnrc,2018-2019,1839448.67
nrc-cnrc,2019-2020,1911621.70
nrc-cnrc,2020-2021,1917069.60
