d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2018-2019,20679.00,20970.55
2_professional_services,2017-2018,1970048.56,2029847.49
2_professional_services,2018-2019,2186745.68,2225810.77
2_professional_services,2019-2020,2574431.63,2550704.50
2_professional_services,2020-2021,2114246.41,2011638.57
2_professional_services,2021-2022,2981493.20,2763029.41
2_professional_services,2022-2023,2445152.87,2187453.08
3_information_technology,2017-2018,14690.00,15115.32
3_information_technology,2018-2019,33101.39,33814.47
3_information_technology,2019-2020,281701.61,278254.59
3_information_technology,2020-2021,23461.63,22187.20
3_information_technology,2022-2023,99063.07,87923.92
9_human_capital,2017-2018,12966.75,13410.01
