owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,169500.00,174578.03
aafc-aac,2019-2020,84750.00,83757.73
aafc-aac,2020-2021,63906.40,60311.96
aafc-aac,2021-2022,253890.89,234637.20
aafc-aac,2022-2023,233129.77,208203.75
acoa-apeca,2022-2023,16315.63,14468.82
cbsa-asfc,2017-2018,140316.86,144654.21
cbsa-asfc,2018-2019,140316.86,143005.78
cbsa-asfc,2019-2020,140701.29,139578.92
cbsa-asfc,2020-2021,156585.97,148956.64
cbsa-asfc,2021-2022,141135.34,132206.82
cfia-acia,2017-2018,11074.00,11390.26
chrc-ccdp,2019-2020,105542.00,104189.95
cic,2018-2019,24690.31,24998.95
cic,2019-2020,54251.49,53925.97
cic,2020-2021,39790.12,37847.89
cic,2021-2022,21474.77,19412.85
cic,2022-2023,151824.01,135905.65
cihr-irsc,2017-2018,53625.71,55347.23
cihr-irsc,2018-2019,48152.00,48699.06
cihr-irsc,2019-2020,61074.13,60242.00
cihr-irsc,2020-2021,35887.58,33844.13
cihr-irsc,2021-2022,41887.05,39666.82
csa-asc,2018-2019,42850.42,43250.71
csa-asc,2019-2020,75537.08,75674.76
csa-asc,2020-2021,12050.30,11354.70
csa-asc,2021-2022,129512.66,120314.99
csps-efpc,2017-2018,12966.75,13410.01
dfatd-maecd,2020-2021,37539.15,35377.11
dfatd-maecd,2021-2022,73053.49,68009.40
dfatd-maecd,2022-2023,141481.79,126489.90
dfo-mpo,2019-2020,54108.08,53518.41
dnd-mdn,2018-2019,37120.50,38067.11
dnd-mdn,2021-2022,109542.20,103057.10
ec,2017-2018,42024.15,43242.75
ec,2019-2020,6157.99,6017.43
ec,2020-2021,127322.37,121224.19
ec,2021-2022,113925.62,105919.58
esdc-edsc,2017-2018,25138.20,25881.35
esdc-edsc,2018-2019,171324.43,175216.96
esdc-edsc,2019-2020,185638.35,183341.86
esdc-edsc,2020-2021,75187.11,71727.79
esdc-edsc,2021-2022,273099.70,251615.63
esdc-edsc,2022-2023,136489.20,122043.56
fcac-acfc,2018-2019,44144.32,44681.80
fcac-acfc,2019-2020,117078.43,116144.49
feddevontario,2017-2018,107350.00,110795.67
feddevontario,2019-2020,84185.00,83863.61
fintrac-canafe,2019-2020,55822.00,55238.22
hc-sc,2020-2021,40000.00,38042.15
hc-sc,2021-2022,39663.00,36114.50
iaac-aeic,2018-2019,24758.30,25056.06
iaac-aeic,2019-2020,13475.25,13195.44
iaac-aeic,2020-2021,31516.02,29749.50
iaac-aeic,2021-2022,115033.46,106949.56
iaac-aeic,2022-2023,67444.28,60698.32
ic,2017-2018,102215.85,105298.86
ic,2018-2019,34943.21,35269.64
ic,2019-2020,108383.17,108478.01
ic,2020-2021,50030.75,48080.88
ic,2021-2022,105131.32,95037.04
iic-iac,2022-2023,63957.35,57166.43
infc,2017-2018,81280.70,83687.30
infc,2018-2019,144719.30,147492.57
infc,2022-2023,39606.50,35351.69
isc-sac,2020-2021,16356.59,15412.42
isc-sac,2021-2022,19955.04,18897.32
jus,2017-2018,186034.80,191700.23
jus,2018-2019,198341.89,201834.45
jus,2019-2020,146570.93,145401.74
jus,2020-2021,146170.46,139201.15
jus,2021-2022,170868.02,158929.19
jus,2022-2023,146170.46,130793.94
nrc-cnrc,2019-2020,94879.90,93578.88
nrc-cnrc,2020-2021,126532.30,120288.34
nrc-cnrc,2021-2022,294179.64,272494.81
nrc-cnrc,2022-2023,105189.50,94252.81
nrcan-rncan,2017-2018,88186.17,90771.14
nrcan-rncan,2018-2019,249790.73,254477.46
nrcan-rncan,2019-2020,194041.06,191698.40
nrcan-rncan,2020-2021,184870.46,176439.18
nrcan-rncan,2022-2023,151928.51,135981.02
nserc-crsng,2018-2019,8128.39,8204.32
nserc-crsng,2019-2020,16807.86,16841.02
ocol-clo,2019-2020,30069.38,29557.30
opc-cpvp,2020-2021,66812.81,63704.26
pbc-clcc,2018-2019,67290.60,67997.52
pc,2019-2020,22458.75,22077.86
pc,2022-2023,39690.00,35237.71
pch,2017-2018,9791.25,10070.87
pch,2018-2019,118886.25,120692.73
pch,2019-2020,64228.75,62967.97
pch,2020-2021,173583.18,165140.25
pch,2021-2022,136416.00,124618.28
pch,2022-2023,193551.20,174191.68
pco-bcp,2017-2018,13969.63,14428.02
pco-bcp,2022-2023,39391.80,34971.62
phac-aspc,2017-2018,261321.74,269116.86
phac-aspc,2018-2019,81881.69,83368.14
phac-aspc,2019-2020,147513.63,146481.78
phac-aspc,2020-2021,77834.27,74285.05
phac-aspc,2021-2022,109689.23,101980.89
phac-aspc,2022-2023,61938.15,54811.88
polar-polaire,2021-2022,29250.51,26441.99
polar-polaire,2022-2023,139853.99,126122.15
prairiescan,2022-2023,127380.82,113511.51
psc-cfp,2020-2021,37038.75,34900.72
psc-cfp,2021-2022,22976.32,20850.36
psc-cfp,2022-2023,79870.07,71468.08
psic-ispc,2017-2018,4208.07,4328.25
psic-ispc,2018-2019,23335.68,23958.67
psic-ispc,2019-2020,35264.86,34603.19
psic-ispc,2020-2021,3833.14,3620.89
pwgsc-tpsgc,2017-2018,52534.73,54035.04
pwgsc-tpsgc,2018-2019,165234.36,168310.70
pwgsc-tpsgc,2019-2020,281685.84,278720.35
pwgsc-tpsgc,2022-2023,77013.56,68411.31
ssc-spc,2017-2018,14690.00,15115.32
ssc-spc,2020-2021,23461.63,22187.20
sshrc-crsh,2017-2018,144960.93,149434.43
sshrc-crsh,2018-2019,121826.47,124207.96
sshrc-crsh,2019-2020,51037.10,50561.27
sshrc-crsh,2020-2021,5510.88,5205.74
sshrc-crsh,2022-2023,30594.75,27134.59
tbs-sct,2017-2018,393743.26,405914.29
tbs-sct,2018-2019,418716.26,426898.76
tbs-sct,2019-2020,442505.44,438618.46
tbs-sct,2020-2021,403605.08,384285.61
