d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,14690.00,15042.05
it_consulting_services,2018-2019,33101.39,33694.35
it_consulting_services,2019-2020,225879.61,222854.11
it_consulting_services,2020-2021,23461.63,22164.30
it_devices_equipment,2019-2020,55822.00,55200.88
