owner_org,d_fiscal_year,total
cbsa-asfc,2018-2019,12494.919076923077
cbsa-asfc,2019-2020,12644.260923076923
cbsa-asfc,2020-2021,44479.759999999995
csa-asc,2020-2021,24794.280000000002
csc-scc,2019-2020,44803.590000000004
dnd-mdn,2017-2018,56121.729999999996
dnd-mdn,2018-2019,57116.28
dnd-mdn,2020-2021,26564.56653846154
pc,2017-2018,11249.06
pc,2018-2019,13387.5
rcmp-grc,2017-2018,1871312.4167460548
rcmp-grc,2018-2019,2772035.7633980582
rcmp-grc,2019-2020,4413262.537032984
rcmp-grc,2020-2021,3458930.1332724974
