d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,17325.00,16365.71
1_facilities_and_construction,2022-2023,26944.50,23844.41
10_office_management,2018-2019,10694.25,10794.15
11_defence,2017-2018,21914.90,22540.76
11_defence,2018-2019,23777.57,24324.30
11_defence,2020-2021,21850.80,21015.65
2_professional_services,2017-2018,15921.83,16466.10
2_professional_services,2020-2021,24794.28,23363.05
3_information_technology,2017-2018,274009.11,282323.43
3_information_technology,2018-2019,314018.79,319524.00
3_information_technology,2019-2020,353756.18,352296.39
3_information_technology,2020-2021,247650.06,236435.12
3_information_technology,2021-2022,207860.88,191394.15
3_information_technology,2022-2023,256864.50,230539.12
4_medical,2018-2019,68796.00,70560.87
4_medical,2019-2020,1356.35,1325.39
4_medical,2020-2021,20345.26,19218.73
5_transportation_and_logistics,2017-2018,1479529.87,1526771.04
5_transportation_and_logistics,2018-2019,2128683.09,2169308.27
5_transportation_and_logistics,2019-2020,2714025.59,2697571.89
5_transportation_and_logistics,2020-2021,1874069.45,1778998.39
5_transportation_and_logistics,2021-2022,3457232.81,3254659.92
5_transportation_and_logistics,2022-2023,1087639.26,972117.86
6_industrial_products_and_services,2017-2018,147307.50,151870.18
6_industrial_products_and_services,2018-2019,309064.76,312691.25
6_industrial_products_and_services,2019-2020,1371703.21,1356930.33
6_industrial_products_and_services,2020-2021,1348733.89,1283552.59
6_industrial_products_and_services,2021-2022,555797.46,519081.34
6_industrial_products_and_services,2022-2023,437221.26,389327.71
