d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1938683.21,1999859.85
2018-2019,2855034.46,2904588.77
2019-2020,4440841.33,4407847.74
2020-2021,3554768.74,3381937.22
2021-2022,4220891.16,3990781.29
