d_fiscal_year,total,total_constant_2019_dollars
2017-2018,14499144.27,14884672.31
2018-2019,12388945.00,12547387.60
2019-2020,10716223.40,10702735.32
2020-2021,4855594.84,4761093.46
2021-2022,7722253.57,5850553.04
