d_most_recent_category,total,percentage
3_information_technology,251483678.67943233,0.8124889924873977
11_defence,42795061.11056039,0.13826152165317254
2_professional_services,6825655.699174828,0.02205220693131996
6_industrial_products_and_services,6787217.195003616,0.021928020496276592
1_facilities_and_construction,1232086.6164321557,0.003980603508342272
5_transportation_and_logistics,253167.05,8.17927598584669e-4
9_human_capital,145700.73,4.7072732490635437e-4
