d_fiscal_year,total,total_constant_2019_dollars
2017-2018,87048950.91,89513748.10
2018-2019,84128641.91,85487689.23
2019-2020,68223159.80,67300175.90
2020-2021,70653999.58,67241485.83
2021-2022,47118090.71,43922353.70
