owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,19201626.52,19657127.35
cbsa-asfc,2018-2019,1721148.38,1747683.11
cbsa-asfc,2019-2020,1380866.69,1373056.22
cbsa-asfc,2020-2021,4875918.77,4622869.65
cbsa-asfc,2021-2022,2286439.04,2108546.32
csc-scc,2017-2018,4577329.27,4692985.40
csc-scc,2018-2019,7705417.95,7799522.73
csc-scc,2019-2020,15631593.25,15499691.00
csc-scc,2020-2021,622461.97,591647.96
csc-scc,2021-2022,1108799.70,1030411.93
dfatd-maecd,2019-2020,17383.92,17353.18
dfo-mpo,2017-2018,2370607.25,2428165.16
dfo-mpo,2018-2019,4820290.64,4871908.44
dfo-mpo,2019-2020,5812557.25,5677476.76
dfo-mpo,2020-2021,2102939.56,1999081.07
dfo-mpo,2021-2022,1701830.75,1550579.31
dnd-mdn,2017-2018,6520735.37,6677749.62
dnd-mdn,2018-2019,15147675.13,15315858.59
dnd-mdn,2019-2020,9281958.69,9152565.33
dnd-mdn,2020-2021,12407034.89,11709610.75
dnd-mdn,2021-2022,3584338.42,3251520.91
ec,2017-2018,58922.78,60319.08
ec,2018-2019,11144.34,11253.99
ec,2019-2020,159447.32,159841.59
ec,2020-2021,491428.73,464389.04
ec,2021-2022,1861161.27,1732555.17
ic,2017-2018,1628725.91,1670931.53
ic,2018-2019,682726.20,696535.10
pc,2018-2019,81776.02,82580.61
pc,2019-2020,517754.04,506904.62
pc,2020-2021,71721.35,67534.12
pc,2021-2022,63178.16,58311.58
pwgsc-tpsgc,2017-2018,559562.24,573766.21
pwgsc-tpsgc,2018-2019,773106.26,786617.07
pwgsc-tpsgc,2019-2020,93508.92,92655.97
pwgsc-tpsgc,2020-2021,462270.42,437400.23
pwgsc-tpsgc,2021-2022,833999.20,780695.26
rcmp-grc,2017-2018,52131441.57,53392984.31
rcmp-grc,2018-2019,53185356.99,54008457.31
rcmp-grc,2019-2020,35308442.82,34771664.43
rcmp-grc,2020-2021,49548512.70,46981923.35
rcmp-grc,2021-2022,35606632.99,32997719.04
