d_most_recent_category,total,percentage
3_information_technology,294289673.72,0.8247
11_defence,46213360.29,0.1295
6_industrial_products_and_services,8672849.83,0.0243
1_facilities_and_construction,4003306.83,0.0112
2_professional_services,2888702.18,0.0081
5_transportation_and_logistics,361042.81,0.001
9_human_capital,293914.97,8e-4
10_office_management,103886.22,3e-4
