normalized_vendor_name,original_vendor_name
MOTOROLA SOLUTIONS CANADA,MOTOROLA SOLUTIONS CANADA INC
MOTOROLA SOLUTIONS CANADA,MOTOROLA CANADA LTD
MOTOROLA SOLUTIONS CANADA,MOTOROLA SOLUTIONS CANADA INC.
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Canada Inc.
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Canada
MOTOROLA SOLUTIONS CANADA,Motorola Solution Canada Ltd
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Canada Ltd
MOTOROLA SOLUTIONS CANADA,Motorola Solution Candad Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola
MOTOROLA SOLUTIONS CANADA,motorola solutions Canada Inc.
MOTOROLA SOLUTIONS CANADA,Motorola Canada Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola Canada Limited
MOTOROLA SOLUTIONS CANADA,Mororola Canada
MOTOROLA SOLUTIONS CANADA,Motorola Canada Ltd
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Canada Ltd.
MOTOROLA SOLUTIONS CANADA,MOTOROLA CANADA LIMITEE
MOTOROLA SOLUTIONS CANADA,"Motorola Solutions, Canada"
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Canda Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Cnaada Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Canada LTD
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Canada ltd.
MOTOROLA SOLUTIONS CANADA,Mortorola Solutions Canada Ltd
MOTOROLA SOLUTIONS CANADA,Motorola Canada
MOTOROLA SOLUTIONS CANADA,MOTOROLA SOLUTIONS CANADA LTD
MOTOROLA SOLUTIONS CANADA,MOTOROLA CANADA LIMITED
MOTOROLA SOLUTIONS CANADA,Motorola Cnada Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola Solutins Canada Ltd
MOTOROLA SOLUTIONS CANADA,MOTOROLA SOLUTIONS CANADA LTD.
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Inc.
MOTOROLA SOLUTIONS CANADA,Mototola Solution Canada Ltd
MOTOROLA SOLUTIONS CANADA,Motorola Solutions
MOTOROLA SOLUTIONS CANADA,Motorola Solution Canada
MOTOROLA SOLUTIONS CANADA,Motortola Canada
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Canada Inc
MOTOROLA SOLUTIONS CANADA,Motorola Canada Inc.
MOTOROLA SOLUTIONS CANADA,MOTOROLA SOLUTIONS CANADIAN INC.
MOTOROLA SOLUTIONS CANADA,Motorola solutions Canada Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola CAnada Limited
MOTOROLA SOLUTIONS CANADA,Motorola Solutions canada Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola Sulutions
MOTOROLA SOLUTIONS CANADA,Motorola Soltuions Canada Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola Soultions
MOTOROLA SOLUTIONS CANADA,Mototola Soplutions Canada Ltd
MOTOROLA SOLUTIONS CANADA,MOTOROLA CANADA LTD.
MOTOROLA SOLUTIONS CANADA,MOTOROLA
MOTOROLA SOLUTIONS CANADA,Motorola Solutions  Canada Inc
MOTOROLA SOLUTIONS CANADA,Motorola Canada limited
MOTOROLA SOLUTIONS CANADA,Motorola Solution Canada Inc.
MOTOROLA SOLUTIONS CANADA,MOTOROLA CANADA
MOTOROLA SOLUTIONS CANADA,MOTOROLA SOLUTIONS CA INC.
MOTOROLA SOLUTIONS CANADA,Motorola CAnada Ltd
MOTOROLA SOLUTIONS CANADA,Motolola Solutions Canada Ltd
MOTOROLA SOLUTIONS CANADA,Mototola Solutions
MOTOROLA SOLUTIONS CANADA,MOTOROLA SOLUTIONS CANADA
MOTOROLA SOLUTIONS CANADA,Motorola Solutions Ltd
MOTOROLA SOLUTIONS CANADA,Motorla Solutions Canada Ltd.
MOTOROLA SOLUTIONS CANADA,Motorola Canda Ltd.
MOTOROLA SOLUTIONS CANADA,Mototola Solutions Canada Ltd
MOTOROLA SOLUTIONS CANADA,motorola solutions Canadian Inc.
MOTOROLA SOLUTIONS CANADA,MOTOROLA NATIONAL PARTS
