owner_org,d_fiscal_year,total
csc-scc,2020-2021,149714.27242424243
dnd-mdn,2017-2018,251994.27746966755
dnd-mdn,2018-2019,517048.8193884883
dnd-mdn,2019-2020,2761260.911773391
dnd-mdn,2020-2021,2711566.047308394
ec,2017-2018,311539.18755625567
ec,2018-2019,311539.18755625567
ec,2019-2020,312392.71957695775
ec,2020-2021,311539.18755625567
nrcan-rncan,2017-2018,67879.62765463917
nrcan-rncan,2018-2019,342374.1331253391
nrcan-rncan,2019-2020,346175.2394134765
nrcan-rncan,2020-2021,414541.8357535597
pwgsc-tpsgc,2020-2021,97439.16665447896
