owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,1408157.21,1443965.93
aandc-aadnc,2018-2019,1590629.64,1615062.70
aandc-aadnc,2019-2020,2053199.48,2030554.45
aandc-aadnc,2020-2021,753534.66,717538.72
aandc-aadnc,2021-2022,829071.93,606465.39
isc-sac,2018-2019,609820.67,619184.24
