d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,13597108.12,14017177.68
1_facilities_and_construction,2018-2019,9857151.35,10051237.46
1_facilities_and_construction,2019-2020,2192041.11,2174555.24
1_facilities_and_construction,2020-2021,2354504.92,2240551.64
1_facilities_and_construction,2021-2022,2842859.75,2619301.08
1_facilities_and_construction,2022-2023,2625658.83,2357785.41
