normalized_vendor_name,original_vendor_name
BIO RAD LABORATORIES CANADA,BIO-RAD LABORATORIES (CANADA) LTD.
BIO RAD LABORATORIES CANADA,BIO-RAD LABORATORIES( CANADA) LTD.
BIO RAD LABORATORIES CANADA,BIO-RAD LABORATORIES (CANADA) LTD
BIO RAD LABORATORIES CANADA,Bio-Rad Laboratories (Canada) Ltd.
BIO RAD LABORATORIES CANADA,BIO-RAD LABORATORIES CANADA LTD
BIO RAD LABORATORIES CANADA,Bio Rad Laboratories (Canada) Ltd
BIO RAD LABORATORIES CANADA,BIO-RAD LABORATORIES CANADA LTD.
BIO RAD LABORATORIES CANADA,BIO-RAD LABORATORIES (CANADA)
BIO RAD LABORATORIES CANADA,BIO-RAD LABORATORIES(CANADA) LTD.
BIO RAD LABORATORIES CANADA,BIO-RAD LABORATORIES CANADA
BIO RAD LABORATORIES CANADA,Bio-Rad Laboratories Canada Ltd
BIO RAD LABORATORIES CANADA,BIO RAD LABORATORIES CANADA LTD
