owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,441766.00,452319.77
aafc-aac,2018-2019,685393.03,692677.75
aafc-aac,2019-2020,445398.42,434957.64
aafc-aac,2020-2021,85640.65,80760.25
aafc-aac,2021-2022,234584.28,212982.11
cfia-acia,2017-2018,446187.06,457067.60
cfia-acia,2018-2019,307534.53,311572.01
cfia-acia,2019-2020,270194.02,266145.18
cfia-acia,2020-2021,192428.53,181793.20
cfia-acia,2021-2022,523836.86,481618.28
cgc-ccg,2017-2018,24992.01,25721.04
cgc-ccg,2020-2021,11165.70,10685.91
dfo-mpo,2018-2019,46149.04,46635.08
dfo-mpo,2019-2020,104897.13,103255.86
dfo-mpo,2020-2021,45295.04,43031.83
dnd-mdn,2017-2018,12261.38,12584.63
dnd-mdn,2019-2020,17107.86,16797.90
ec,2017-2018,24437.93,25068.77
ec,2021-2022,135148.28,122065.93
nrc-cnrc,2018-2019,22821.48,23046.02
nrc-cnrc,2019-2020,22006.20,21803.68
nrc-cnrc,2021-2022,78699.82,72435.51
nrcan-rncan,2017-2018,41462.74,42443.19
nrcan-rncan,2020-2021,11498.85,10827.52
phac-aspc,2017-2018,108006.08,110804.88
phac-aspc,2018-2019,54590.15,55497.56
phac-aspc,2019-2020,15078.91,15112.12
