d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,74130.61,76367.91
1_facilities_and_construction,2018-2019,9477.02,9718.88
1_facilities_and_construction,2019-2020,44191.72,43348.07
1_facilities_and_construction,2020-2021,25679.14,24420.27
1_facilities_and_construction,2021-2022,17126.24,15661.74
6_industrial_products_and_services,2017-2018,1024982.59,1054287.16
6_industrial_products_and_services,2018-2019,1107011.22,1120004.35
6_industrial_products_and_services,2019-2020,830490.82,815082.16
6_industrial_products_and_services,2020-2021,320349.63,304732.20
6_industrial_products_and_services,2021-2022,955142.99,880104.32
