d_most_recent_category,total,percentage
1_facilities_and_construction,53342963.20,0.9402
2_professional_services,3031238.27,0.0534
0_other,294540.65,0.0052
9_human_capital,41488.00,7e-4
10_office_management,24998.99,4e-4
