d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,156394.29,161678.28
1_facilities_and_construction,2018-2019,96952.01,97966.08
1_facilities_and_construction,2019-2020,211003.07,209710.72
1_facilities_and_construction,2020-2021,85606.14,80664.59
1_facilities_and_construction,2021-2022,151505.51,142147.05
1_facilities_and_construction,2022-2023,322008.00,288161.94
2_professional_services,2018-2019,1970495.98,2013284.30
2_professional_services,2020-2021,895199.38,847433.85
2_professional_services,2021-2022,1198168.07,1125439.09
2_professional_services,2022-2023,79001.82,70446.51
6_industrial_products_and_services,2018-2019,22251.96,22675.74
