d_fiscal_year,total,total_constant_2019_dollars
2017-2018,156394.29,161749.79
2018-2019,2089699.95,2132192.74
2019-2020,211003.07,209741.34
2020-2021,980805.52,932934.32
2021-2022,1349673.58,1275679.96
