d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,41162.67,42424.28
1_facilities_and_construction,2018-2019,77284.72,78105.27
1_facilities_and_construction,2019-2020,111631.98,110414.22
1_facilities_and_construction,2020-2021,349414.01,334343.85
1_facilities_and_construction,2021-2022,254396.21,240584.84
2_professional_services,2017-2018,117189.62,120482.85
2_professional_services,2018-2019,220781.26,223727.83
2_professional_services,2019-2020,84532.39,83629.99
2_professional_services,2020-2021,396147.30,377697.94
2_professional_services,2021-2022,1081500.09,1007140.54
3_information_technology,2018-2019,3214.16,3241.57
3_information_technology,2019-2020,31411.39,31007.25
3_information_technology,2020-2021,64273.44,61111.98
3_information_technology,2021-2022,6693.08,6085.82
4_medical,2021-2022,580.31,527.66
6_industrial_products_and_services,2017-2018,11514.70,11832.01
6_industrial_products_and_services,2019-2020,22600.00,22323.30
9_human_capital,2017-2018,34383.95,35430.30
9_human_capital,2018-2019,166424.96,169026.29
9_human_capital,2019-2020,272393.97,269741.24
9_human_capital,2020-2021,431100.70,411889.51
9_human_capital,2021-2022,428696.17,400698.48
