owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2019-2020,4463.77,4361.88
cic,2020-2021,17536.23,16757.77
csa-asc,2018-2019,30111.88,30456.41
csa-asc,2019-2020,7498.12,7508.04
csc-scc,2021-2022,24382.67,22436.48
dfo-mpo,2021-2022,28250.00,25537.55
dfo-mpo,2022-2023,81528.25,72354.81
dnd-mdn,2018-2019,129815.02,131815.28
dnd-mdn,2019-2020,289959.51,287434.23
dnd-mdn,2020-2021,596878.85,569657.18
dnd-mdn,2021-2022,450571.02,421345.42
dnd-mdn,2022-2023,285174.42,254548.91
ec,2018-2019,24826.10,25085.24
ec,2019-2020,14102.74,14022.82
ec,2020-2021,5041.98,4801.58
ec,2021-2022,5041.98,4687.66
ec,2022-2023,21000.00,18703.47
hc-sc,2017-2018,34383.95,35443.43
hc-sc,2018-2019,141173.81,143453.16
hc-sc,2019-2020,41948.42,41613.80
hc-sc,2020-2021,41833.81,39839.20
hc-sc,2021-2022,275480.31,253782.50
hc-sc,2022-2023,130767.31,116806.85
nrc-cnrc,2018-2019,44280.00,44693.65
nrc-cnrc,2020-2021,11550.00,10883.28
nrc-cnrc,2021-2022,6693.08,6050.43
nrc-cnrc,2022-2023,147503.65,130953.62
nrcan-rncan,2017-2018,132971.64,136871.41
nrcan-rncan,2018-2019,44504.97,45348.18
nrcan-rncan,2019-2020,102228.59,100834.18
nrcan-rncan,2020-2021,82344.83,78181.02
nrcan-rncan,2021-2022,31653.77,29346.72
nrcan-rncan,2022-2023,140164.44,124650.48
phac-aspc,2017-2018,11895.35,12241.99
phac-aspc,2018-2019,27993.33,28414.33
phac-aspc,2019-2020,52742.03,52023.63
phac-aspc,2020-2021,268476.31,255952.60
phac-aspc,2021-2022,839628.04,779893.66
phac-aspc,2022-2023,877439.26,784298.22
ps-sp,2021-2022,192649.57,178666.97
ps-sp,2022-2023,218376.07,195403.82
tc,2017-2018,25000.00,25754.39
tc,2018-2019,25000.00,25233.54
tc,2019-2020,9626.56,9406.83
tc,2020-2021,217273.44,207220.74
tc,2021-2022,40384.11,36930.89
tc,2022-2023,91315.89,81614.91
vac-acc,2021-2022,5116.98,4625.67
vac-acc,2022-2023,31043.02,28040.05
