d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2019-2020,9626.56,9393.59
it_consulting_services,2020-2021,64273.44,60889.31
it_software_licensing,2018-2019,3214.16,3245.78
it_software_licensing,2019-2020,21784.83,21600.99
it_software_licensing,2021-2022,6693.08,6045.19
