d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3329311.06,3429377.24
2018-2019,2302379.94,2339308.08
2019-2020,2164708.39,2125454.54
2020-2021,4531950.90,4316204.06
2021-2022,2702305.62,2513418.19
