owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,25029.60,25682.83
cbsa-asfc,2018-2019,24862.62,25127.07
cbsa-asfc,2019-2020,120849.94,117980.16
cbsa-asfc,2020-2021,112687.96,106119.46
cbsa-asfc,2021-2022,45373.37,42623.19
cfia-acia,2017-2018,24999.45,25658.53
cfia-acia,2021-2022,12924.38,11673.30
cgc-ccg,2017-2018,18897.04,19409.92
csc-scc,2017-2018,150637.02,154483.86
csc-scc,2018-2019,10393.79,10496.05
csc-scc,2019-2020,65744.00,64236.82
csc-scc,2020-2021,148443.45,139777.03
csc-scc,2021-2022,237953.16,215847.28
dfatd-maecd,2019-2020,183427.96,182647.97
dfatd-maecd,2021-2022,25655.04,24076.92
dfo-mpo,2017-2018,33817.25,34666.53
dfo-mpo,2018-2019,399195.18,404148.94
dfo-mpo,2019-2020,85029.09,83824.16
dfo-mpo,2020-2021,213678.99,202461.79
dfo-mpo,2021-2022,362082.02,332123.60
dnd-mdn,2017-2018,2468510.75,2530268.53
dnd-mdn,2018-2019,1580891.49,1603785.87
dnd-mdn,2019-2020,816448.82,801313.89
dnd-mdn,2020-2021,1282247.83,1215960.14
dnd-mdn,2021-2022,979231.48,901936.59
ec,2017-2018,44688.48,45805.04
ec,2018-2019,36046.88,36758.32
ec,2019-2020,23401.95,23192.47
isc-sac,2017-2018,74879.18,76644.24
isc-sac,2018-2019,12070.02,12252.95
nrc-cnrc,2019-2020,45896.39,44924.09
nrcan-rncan,2017-2018,11681.23,11956.58
pc,2017-2018,14425.31,14806.38
pc,2018-2019,22253.48,22472.43
pc,2021-2022,6471.66,5893.26
phac-aspc,2018-2019,96869.82,98616.80
phac-aspc,2019-2020,683413.17,667648.37
phac-aspc,2020-2021,2481786.47,2359364.98
phac-aspc,2021-2022,355417.31,332921.88
pwgsc-tpsgc,2019-2020,12812.27,12700.71
pwgsc-tpsgc,2021-2022,12011.44,10848.73
rcmp-grc,2017-2018,448978.76,461689.67
rcmp-grc,2018-2019,119796.66,121498.38
rcmp-grc,2019-2020,127684.81,126053.50
rcmp-grc,2020-2021,272198.59,257719.42
rcmp-grc,2021-2022,665185.76,616591.96
tc,2017-2018,12767.00,13103.58
tc,2020-2021,20907.60,20003.97
