owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,7049.75,7265.82
aafc-aac,2018-2019,18914.32,19260.05
aafc-aac,2019-2020,7360.05,7300.99
aandc-aadnc,2017-2018,57487.50,59249.45
aandc-aadnc,2019-2020,17246.25,17107.85
acoa-apeca,2017-2018,17250.00,17778.70
acoa-apeca,2018-2019,17250.00,17565.31
acoa-apeca,2019-2020,17250.00,17096.82
cas-satj,2021-2022,15866.55,14847.30
ced-dec,2017-2018,17246.25,17772.27
cra-arc,2017-2018,78632.47,81253.25
cra-arc,2018-2019,112690.10,114376.83
csc-scc,2017-2018,511680.77,527327.87
csc-scc,2018-2019,573861.33,584417.75
csc-scc,2019-2020,494275.16,489933.32
csc-scc,2020-2021,498886.86,475631.75
csc-scc,2021-2022,453486.40,423504.88
dfatd-maecd,2017-2018,14837.39,15291.61
dfatd-maecd,2018-2019,17932.61,18260.40
dfatd-maecd,2019-2020,22600.00,22418.63
dfatd-maecd,2020-2021,11300.00,10773.13
dfatd-maecd,2021-2022,24860.00,23263.02
dnd-mdn,2017-2018,11474.50,11826.18
dnd-mdn,2018-2019,187.67,189.27
dnd-mdn,2019-2020,9812.33,9733.59
dnd-mdn,2020-2021,188.16,178.46
dnd-mdn,2021-2022,11446.52,10711.21
elections,2017-2018,40759.00,42008.23
elections,2018-2019,65535.75,66720.91
elections,2019-2020,400000.00,396789.96
elections,2020-2021,77033.25,73441.53
elections,2021-2022,282500.00,264352.49
hc-sc,2017-2018,10347.75,10664.84
hc-sc,2019-2020,10922.63,10834.97
hc-sc,2020-2021,10922.63,10413.36
hc-sc,2021-2022,28546.25,26698.30
ic,2017-2018,4261.34,4391.57
ic,2018-2019,4642.96,4727.83
ic,2019-2020,4655.68,4618.32
ic,2020-2021,10710.00,10210.64
isc-sac,2019-2020,14371.88,14067.42
isc-sac,2020-2021,25294.50,24136.43
isc-sac,2021-2022,14946.75,13986.59
jus,2017-2018,105890.00,109132.19
jus,2018-2019,91200.00,92863.40
jus,2019-2020,96650.00,95606.64
jus,2020-2021,79600.00,75890.35
jus,2021-2022,77240.00,72278.18
nrcan-rncan,2017-2018,11300.00,11646.34
pbc-clcc,2019-2020,11752.00,11657.69
pbc-clcc,2020-2021,12927.20,12324.46
pbc-clcc,2021-2022,16330.87,15281.80
pwgsc-tpsgc,2017-2018,19246.16,19849.57
pwgsc-tpsgc,2018-2019,16300.08,16592.20
pwgsc-tpsgc,2019-2020,35710.34,35840.23
pwgsc-tpsgc,2020-2021,13125.00,12519.22
rcmp-grc,2018-2019,11598.56,11870.92
rcmp-grc,2021-2022,12396.36,11724.98
tc,2017-2018,218454.89,225150.36
tc,2019-2020,42572.22,42213.79
tc,2020-2021,14591.39,13911.06
tc,2021-2022,14591.39,13654.06
