d_fiscal_year,total,total_constant_2019_dollars
2017-2018,909645.46,933201.03
2018-2019,786812.26,798808.72
2019-2020,1140368.20,1130515.67
2020-2021,714693.10,679130.35
2021-2022,912128.23,846143.22
