d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1477668.77,1518077.90
2018-2019,1608547.87,1631162.31
2019-2020,4431841.15,4386972.32
2020-2021,4993540.92,4745484.61
2021-2022,6012417.25,5568794.01
