d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2020-2021,3783.205833333333
2_professional_services,2017-2018,7395473.795344857
2_professional_services,2018-2019,9308596.921455624
2_professional_services,2019-2020,15127550.629609043
2_professional_services,2020-2021,13013871.164994027
3_information_technology,2017-2018,33968.97810218978
3_information_technology,2018-2019,11354.014598540147
