owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,40160.00,41397.74
aafc-aac,2018-2019,50004.00,50962.23
aafc-aac,2019-2020,60127.05,59612.35
aafc-aac,2020-2021,53870.55,51302.04
aafc-aac,2021-2022,116657.85,106947.76
aafc-aac,2022-2023,917.79,829.01
cfia-acia,2020-2021,118299.39,112708.92
cfia-acia,2021-2022,124795.60,116025.67
cfia-acia,2022-2023,137122.21,122697.53
cra-arc,2017-2018,82320.00,84864.60
cra-arc,2018-2019,84792.00,86416.88
cra-arc,2019-2020,98689.68,97902.43
cra-arc,2020-2021,79869.75,76265.63
cra-arc,2021-2022,102878.89,95669.31
cra-arc,2022-2023,113426.09,101461.23
dfatd-maecd,2017-2018,223221.92,229650.17
dfatd-maecd,2018-2019,673355.38,686258.98
dfatd-maecd,2019-2020,675200.18,669814.13
dfatd-maecd,2020-2021,673355.38,641250.25
dfatd-maecd,2021-2022,491464.21,461047.95
dfatd-maecd,2022-2023,117397.49,104363.48
dnd-mdn,2017-2018,133627.06,137734.28
dnd-mdn,2018-2019,69129.74,70760.79
dnd-mdn,2019-2020,21346.03,21280.63
dnd-mdn,2020-2021,4542.57,4280.35
dnd-mdn,2021-2022,13880.07,13021.59
dnd-mdn,2022-2023,83703.65,74115.91
ec,2020-2021,10156.20,9573.63
ec,2021-2022,10460.88,9456.47
ec,2022-2023,89586.82,79705.32
fin,2021-2022,35689.38,33181.33
fin,2022-2023,36760.07,32893.06
ic,2017-2018,336082.30,346415.83
ic,2018-2019,286966.20,292447.83
ic,2019-2020,283013.16,281122.91
ic,2020-2021,177822.94,169339.43
ic,2021-2022,183130.89,170268.85
ic,2022-2023,340816.12,303377.63
iic-iac,2021-2022,1970.33,1781.14
iic-iac,2022-2023,40449.67,36212.82
irb-cisr,2019-2020,32015.16,31759.78
irb-cisr,2020-2021,35216.68,33537.57
irb-cisr,2021-2022,51859.41,48215.02
irb-cisr,2022-2023,69469.10,62161.24
nrcan-rncan,2019-2020,27124.90,26774.87
nrcan-rncan,2020-2021,24279.69,23099.09
nrcan-rncan,2021-2022,4437.88,4193.39
osfi-bsif,2017-2018,37466.28,38624.40
osfi-bsif,2018-2019,38591.76,39331.30
osfi-bsif,2019-2020,39744.36,39427.32
osfi-bsif,2020-2021,43718.80,41634.32
osfi-bsif,2021-2022,45030.45,41865.96
osfi-bsif,2022-2023,46381.30,41502.18
pch,2022-2023,7694.07,6827.70
pco-bcp,2017-2018,6361.09,6542.75
pco-bcp,2018-2019,136748.48,139367.32
pco-bcp,2019-2020,140656.95,139534.94
pco-bcp,2020-2021,172349.24,164130.26
pco-bcp,2021-2022,206272.95,191891.51
pco-bcp,2022-2023,199505.63,178451.15
phac-aspc,2017-2018,716743.15,738898.45
phac-aspc,2018-2019,770257.99,785018.56
phac-aspc,2019-2020,772368.29,766207.12
phac-aspc,2022-2023,946379.52,846824.36
pmprb-cepmb,2017-2018,4815.97,4955.33
pmprb-cepmb,2018-2019,6825.29,6987.53
pmprb-cepmb,2019-2020,5135.91,5043.26
pmprb-cepmb,2020-2021,12812.85,12200.37
pmprb-cepmb,2021-2022,7910.97,7443.67
pwgsc-tpsgc,2017-2018,63364.72,65314.38
pwgsc-tpsgc,2018-2019,53737.93,54767.72
pwgsc-tpsgc,2019-2020,53885.16,53455.32
pwgsc-tpsgc,2020-2021,77042.25,73411.52
pwgsc-tpsgc,2021-2022,38444.59,35740.43
pwgsc-tpsgc,2022-2023,35567.09,31824.28
rcmp-grc,2021-2022,8597.73,7885.58
rcmp-grc,2022-2023,8370.27,7545.03
statcan,2017-2018,50709.30,52157.48
statcan,2018-2019,325431.54,331502.88
statcan,2019-2020,369916.80,366965.98
