d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,47519.35,48826.18
2_professional_services,2019-2020,57765.60,57278.12
2_professional_services,2021-2022,57919.08,45308.05
3_information_technology,2017-2018,145684.72,149450.92
3_information_technology,2018-2019,908787.92,922920.92
3_information_technology,2019-2020,826253.44,819280.71
3_information_technology,2020-2021,77042.25,73278.97
3_information_technology,2021-2022,38444.59,29998.03
9_human_capital,2017-2018,1501667.72,1539811.10
9_human_capital,2018-2019,1587052.39,1611898.71
9_human_capital,2019-2020,1695204.58,1681165.31
9_human_capital,2020-2021,1406294.03,1336985.65
9_human_capital,2021-2022,1347118.40,1074830.75
