d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,24740682.8151511
1_facilities_and_construction,2018-2019,3996788.0420435145
1_facilities_and_construction,2019-2020,3243918.627703807
1_facilities_and_construction,2020-2021,10269773.475948628
5_transportation_and_logistics,2019-2020,2048435.8179310346
5_transportation_and_logistics,2020-2021,5841242.7620689655
6_industrial_products_and_services,2017-2018,823288.9580597015
